mission_id,profile_id,structured_score_true,semantic_score_true,business_score_true,final_score_true,label
36,136,0.6881,0.0304,0.0,0.2874,0
36,137,0.4353,0.0326,0.073,0.2017,0
36,138,0.9305,0.0726,0.3054,0.4623,1
36,139,0.6849,0.029,0.0357,0.2927,0
36,140,0.7775,0.0392,0.0154,0.3298,0
36,141,0.7241,0.0143,0.1007,0.3155,0
36,142,0.7472,0.0237,0.241,0.3565,0
36,143,0.5316,0.0271,0.0267,0.2288,0
36,144,0.7916,0.0668,0.467,0.4368,1
36,145,0.5948,0.0251,0.2168,0.2913,0
36,146,0.8106,0.0608,0.0745,0.3635,0
36,147,0.8425,0.0261,0.3043,0.4083,0
36,148,0.8659,0.0465,0.1169,0.3883,0
36,149,0.7266,0.0172,0.0788,0.3133,0
36,150,0.6115,0.0155,0.1218,0.2752,0
36,151,0.6897,0.0865,0.2833,0.3671,0
36,152,0.5668,0.0144,0.0647,0.2454,0
36,153,0.8288,0.0094,0.3355,0.4024,0
36,154,0.7175,0.0035,0.1431,0.317,0
36,155,0.8047,0.004,0.2061,0.3647,0
36,156,0.3183,0.0502,0.4457,0.2365,0
36,157,0.4644,0.0102,0.1162,0.2131,0
36,158,0.8004,0.0364,0.2858,0.3919,0
36,159,0.5966,0.0148,0.3948,0.3235,0
36,160,0.6453,0.0773,0.0125,0.2915,0
36,161,0.722,0.045,0.0896,0.3247,0
36,162,0.515,0.0301,0.0,0.218,0
36,163,0.6705,0.1006,0.1785,0.3442,0
36,164,0.8386,0.0084,0.3011,0.3991,0
36,165,0.841,0.0705,0.0667,0.378,0
36,166,0.9093,0.0808,0.0729,0.4106,0
36,167,0.8486,0.0227,0.1205,0.3726,0
36,168,0.7687,0.0275,0.0,0.3185,0
36,169,0.6049,0.0352,0.37,0.33,0
36,170,0.6605,0.0091,0.1005,0.2879,0
36,171,0.7706,0.0003,0.1826,0.3449,0
36,172,0.6141,0.0699,0.505,0.3746,0
36,173,0.7618,0.0287,0.2899,0.3742,0
36,174,0.595,0.0283,0.3053,0.3104,0
36,175,0.4957,0.1674,0.0,0.2652,0
36,176,0.6783,0.0257,0.2626,0.3341,0
36,177,0.56,0.0185,0.2824,0.2879,0
36,178,0.4716,0.0929,0.1684,0.2595,0
36,179,0.7598,0.0287,0.5461,0.4246,0
36,180,0.8249,0.0,0.219,0.3738,0
36,181,0.6622,0.0,0.0363,0.2721,0
36,182,0.445,0.0171,0.4573,0.2763,0
36,183,0.6866,0.0091,0.2012,0.3185,0
36,184,0.4033,0.0758,0.0553,0.2027,0
36,185,0.7432,0.083,0.5381,0.4381,1
36,186,0.76,0.0323,0.1396,0.3448,0
36,187,0.4825,0.0352,0.6067,0.3284,0
36,188,0.5928,0.015,0.3873,0.3206,0
36,189,0.4738,0.0549,0.2488,0.2612,0
36,190,0.87,0.073,0.6616,0.5095,1
36,191,0.6836,0.0579,0.2297,0.3425,0
36,192,0.9184,0.0399,0.3025,0.4438,1
36,193,0.6697,0.1998,0.898,0.5274,1
36,194,0.7996,0.1737,0.8646,0.5623,2
36,195,0.4426,0.0438,0.1455,0.2237,0
36,196,0.3684,0.082,0.0107,0.1823,0
36,197,0.5641,0.0295,0.0519,0.2478,0
36,198,0.3639,0.0256,0.0768,0.1712,0
36,199,0.6075,0.0276,0.4353,0.3411,0
36,200,0.6669,0.017,0.1899,0.3115,0
36,201,0.425,0.0605,0.1816,0.2305,0
36,202,0.449,0.2776,0.6274,0.4161,0
36,203,0.7999,0.0003,0.5633,0.4327,1
36,204,0.6241,0.085,0.1708,0.3178,0
36,205,0.4141,0.0518,0.0798,0.2023,0
36,206,0.5795,0.0389,0.159,0.2792,0
36,207,0.6465,0.0,0.1055,0.2797,0
36,208,0.9395,0.0,0.2552,0.4268,1
36,209,0.9365,0.1192,0.9221,0.6067,2
36,210,0.526,0.0,0.2617,0.2628,0
36,211,0.8227,0.0281,0.1258,0.3655,0
36,212,0.5992,0.1016,0.394,0.3591,0
36,213,0.5221,0.0386,0.1117,0.2467,0
36,214,0.4747,0.0375,0.0693,0.2187,0
36,215,0.6257,0.0279,0.1007,0.2816,0
36,216,0.5162,0.0391,0.0956,0.2412,0
36,217,0.8844,0.038,0.2237,0.4137,0
36,218,0.8304,0.0193,0.2395,0.3878,0
36,219,0.7493,0.0885,0.2586,0.3868,0
36,220,0.4121,0.0148,0.4449,0.2598,0
36,221,0.4762,0.0017,0.1841,0.228,0
36,222,0.7179,0.0515,0.1672,0.3412,0
36,223,0.7197,0.0251,0.1605,0.33,0
36,224,0.4925,0.1292,0.4583,0.3404,0
36,225,0.9045,0.0439,0.2189,0.4231,0
36,226,0.805,0.0693,0.1964,0.389,0
36,227,0.6762,0.1272,0.7734,0.476,1
36,228,0.6937,0.0,0.0492,0.2873,0
36,229,0.6896,0.0306,0.0668,0.3014,0
36,230,0.4956,0.1831,0.4418,0.3599,0
36,231,0.5606,0.0318,0.5276,0.3425,0
36,232,0.7007,0.001,0.5838,0.3975,0
36,233,0.774,0.071,0.3452,0.407,0
36,234,0.4323,0.0657,0.396,0.2784,0
36,235,0.6155,0.0,0.1327,0.2727,0
36,236,0.5667,0.0784,0.0301,0.264,0
36,237,0.7134,0.0622,0.5791,0.4261,1
36,238,0.7878,0.0827,0.0946,0.3671,0
36,239,0.7457,0.0578,0.158,0.353,0
36,240,0.5352,0.064,0.1728,0.2743,0
36,241,0.783,0.1401,0.4896,0.4672,1
36,242,0.6377,0.0017,0.226,0.3009,0
36,243,0.5923,0.0358,0.1262,0.2765,0
36,244,0.6725,0.1374,0.741,0.4722,1
36,245,0.5588,0.0069,0.2215,0.2706,0
36,246,0.6277,0.0829,0.1412,0.3125,0
36,247,0.5925,0.0,0.0316,0.2433,0
36,248,0.608,0.0835,0.641,0.4048,0
36,249,0.4006,0.0319,0.0,0.173,0
36,250,0.8014,0.0491,0.3086,0.4019,0
36,251,0.7175,0.0733,0.6277,0.4418,1
36,252,0.553,0.1554,0.4082,0.365,0
36,253,0.4456,0.039,0.2058,0.235,0
36,254,0.7672,0.1574,0.8715,0.5442,2
36,255,0.6628,0.0902,0.6689,0.435,1
36,256,0.4957,0.0342,0.4993,0.3118,0
36,257,0.5915,0.0456,0.2141,0.2977,0
36,258,0.918,0.0372,0.3,0.4421,1
36,259,0.5569,0.0155,0.2176,0.2725,0
36,260,0.7501,0.0229,0.158,0.3408,0
36,261,0.5475,0.0,0.1322,0.2454,0
36,262,0.423,0.0,0.0359,0.1764,0
36,263,0.769,0.0102,0.1383,0.3394,0
36,264,0.6837,0.0098,0.4073,0.3589,0
36,265,0.6008,0.0388,0.1111,0.278,0
36,266,0.9018,0.0544,0.2121,0.4249,0
36,267,0.5684,0.0755,0.1904,0.2956,0
36,268,0.5797,0.0331,0.2799,0.3011,0
36,269,0.7808,0.1891,0.8566,0.5593,2
36,270,0.5865,0.0,0.1468,0.2639,0
36,271,0.7156,0.1071,0.1141,0.3519,0
36,272,0.7005,0.0454,0.1978,0.3379,0
36,273,0.3311,0.0892,0.3596,0.24,0
36,274,0.8067,0.0,0.2872,0.3801,0
36,275,0.6253,0.0154,0.2833,0.3129,0
36,276,0.7876,0.0045,0.5528,0.4274,1
36,277,0.5352,0.0504,0.4024,0.3147,0
36,278,0.5798,0.0261,0.1287,0.2681,0
36,279,0.7117,0.0263,0.2343,0.342,0
36,280,0.8024,0.0596,0.677,0.4802,1
36,281,0.8764,0.0881,0.1496,0.4157,0
36,282,0.5312,0.0549,0.4768,0.3298,0
36,283,0.6502,0.0211,0.1719,0.3029,0
36,284,0.3295,0.0,0.0582,0.1434,0
36,285,0.7377,0.2631,0.8563,0.5716,2
36,286,0.8677,0.0232,0.6079,0.4779,1
36,287,0.7721,0.0701,0.0204,0.341,0
36,288,0.373,0.0391,0.0875,0.1824,0
36,289,0.6313,0.0512,0.5112,0.3752,0
36,290,0.4438,0.0447,0.087,0.2128,0
36,291,0.4516,0.0088,0.0587,0.1959,0
36,292,0.6316,0.0,0.0649,0.2656,0
36,293,0.3723,0.016,0.0089,0.1571,0
36,294,0.5243,0.0107,0.1302,0.2401,0
36,295,0.6023,0.053,0.1155,0.2852,0
36,296,0.6921,0.0638,0.1165,0.3257,0
36,297,0.7122,0.0375,0.0944,0.3187,0
36,298,0.5637,0.0555,0.1591,0.2795,0
36,299,0.7546,0.0695,0.116,0.3528,0
36,300,0.7564,0.2768,0.2602,0.4653,1
36,301,0.6875,0.1304,0.6869,0.4646,1
36,302,0.4538,0.0,0.6608,0.3137,0
36,303,0.6566,0.0217,0.187,0.3087,0
36,304,0.4487,0.0,0.076,0.1947,0
36,305,0.9122,0.0773,0.5306,0.5019,1
36,306,0.6185,0.0532,0.2349,0.3157,0
36,307,0.6956,0.0655,0.3308,0.3706,0
36,308,0.8489,0.0,0.604,0.4603,1
36,309,0.515,0.2644,0.4728,0.4063,0
36,310,0.6298,0.1227,0.363,0.3736,0
36,311,0.4822,0.0033,0.1819,0.2306,0
36,312,0.4197,0.0226,0.4627,0.2695,0
36,313,0.4432,0.0261,0.0995,0.2076,0
36,314,0.4838,0.0069,0.407,0.2777,0
36,315,0.2947,0.0641,0.081,0.1597,0
36,316,0.5556,0.0432,0.0644,0.2524,0
36,317,0.55,0.0,0.0169,0.2234,0
36,318,0.7132,0.035,0.3751,0.3743,0
36,319,0.6135,0.0404,0.1078,0.2831,0
36,320,0.6295,0.1033,0.148,0.3227,0
36,321,0.5966,0.0967,0.5494,0.3872,0
36,322,0.9075,0.0003,0.1771,0.3985,0
36,323,0.8666,0.1999,0.5577,0.5381,1
36,324,0.8871,0.0708,0.3505,0.4532,1
36,325,0.4332,0.112,0.1471,0.2475,0
36,326,0.922,0.0725,0.0823,0.4143,0
36,327,0.6858,0.0,0.2083,0.316,0
36,328,0.6474,0.023,0.2099,0.3101,0
36,329,0.6489,0.0,0.4642,0.3524,0
36,330,0.3942,0.0732,0.0081,0.1886,0
36,331,0.6148,0.074,0.2187,0.3192,0
36,332,0.7378,0.0134,0.0,0.3005,0
36,333,0.4088,0.0708,0.1576,0.2234,0
36,334,0.5885,0.0493,0.1431,0.2838,0
36,335,0.4659,0.1145,0.3795,0.3081,0
36,336,0.7552,0.0314,0.2862,0.3719,0
36,337,0.5099,0.1764,0.4046,0.3554,0
36,338,0.5321,0.0458,0.3913,0.3094,0
36,339,0.46,0.008,0.1214,0.2115,0
36,340,0.6848,0.0557,0.2269,0.3416,0
36,341,0.4349,0.0471,0.019,0.1966,0
36,342,0.399,0.0098,0.1436,0.1922,0
36,343,0.6964,0.0683,0.2174,0.3493,0
36,344,0.9051,0.0437,0.315,0.4425,1
36,345,0.8132,0.0057,0.1948,0.3665,0
36,346,0.5144,0.0596,0.2683,0.2832,0
36,347,0.5998,0.0405,0.1238,0.2809,0
36,348,0.6491,0.0767,0.3113,0.3526,0
36,349,0.7681,0.1959,0.8955,0.5647,2
36,350,0.638,0.2975,0.4556,0.4653,1
37,1,0.813,0.1577,0.1821,0.4247,0
37,2,0.3729,0.0972,0.1147,0.211,0
37,3,0.8763,0.1693,0.8076,0.5797,2
37,4,0.8992,0.0422,0.1938,0.4153,0
37,5,0.7461,0.0501,0.4757,0.4136,0
37,6,0.6419,0.0,0.1311,0.283,0
37,7,0.5893,0.0659,0.0003,0.2621,0
37,8,0.7943,0.0,0.43,0.4037,0
37,9,0.7878,0.0605,0.464,0.4321,0
37,10,0.5592,0.0,0.0887,0.2414,0
37,11,0.8948,0.0431,0.0739,0.39,0
37,12,0.5124,0.0172,0.1001,0.2319,0
37,13,0.5386,0.159,0.2443,0.3279,0
37,14,0.7477,0.0624,0.0,0.324,0
37,15,0.7298,0.0397,0.2191,0.3516,0
37,16,0.7398,0.0352,0.2267,0.3553,0
37,17,0.6271,0.0,0.0177,0.2544,0
37,18,0.7152,0.0567,0.9163,0.492,1
37,19,0.7146,0.0551,0.1452,0.3369,0
37,20,0.622,0.1049,0.6185,0.4145,0
37,21,0.5467,0.0013,0.168,0.2528,0
37,22,0.5327,0.0047,0.0113,0.2172,0
37,23,0.599,0.0,0.0,0.2396,0
37,24,0.5041,0.0594,0.0058,0.2266,0
37,25,0.9432,0.0617,0.2884,0.4596,1
37,26,0.7684,0.0475,0.1734,0.3611,0
37,27,0.8457,0.0829,0.6537,0.5022,1
37,28,0.433,0.0714,0.3305,0.2679,0
37,29,0.6383,0.0616,0.0177,0.2835,0
37,30,0.6583,0.0779,0.5087,0.3962,0
37,31,0.8277,0.034,1.0,0.5447,2
37,32,0.6783,0.0669,0.3671,0.3715,0
37,33,0.4564,0.0252,0.0,0.1926,0
37,34,0.4499,0.0408,0.0,0.1962,0
37,35,0.8079,0.0489,0.0349,0.3497,0
37,36,0.6697,0.1647,0.5537,0.4445,0
37,37,0.6913,0.1482,0.2335,0.3825,0
37,38,0.8203,0.0,0.4015,0.4084,0
37,39,0.8313,0.0485,0.2761,0.4071,0
37,40,0.4986,0.0879,0.1859,0.2718,0
37,41,0.7732,0.1105,0.2773,0.4089,0
37,42,0.6955,0.1257,0.3308,0.3947,0
37,43,0.8116,0.0172,0.2537,0.3822,0
37,44,0.7549,0.0263,0.1588,0.3442,0
37,45,0.9815,0.0952,0.5992,0.5505,2
37,46,0.8018,0.0306,0.1844,0.3698,0
37,47,0.8935,0.0592,0.4925,0.4796,1
37,48,0.7655,0.0471,0.2191,0.3689,0
37,49,0.4997,0.0962,0.1246,0.2633,0
37,50,0.366,0.0158,0.0652,0.1658,0
37,51,0.6444,0.0694,0.1222,0.31,0
37,52,0.6687,0.084,0.2207,0.3452,0
37,53,0.8138,0.0708,0.7387,0.5016,1
37,54,0.62,0.012,0.0488,0.2625,0
37,55,0.6621,0.0974,0.0726,0.3183,0
37,56,0.6561,0.0304,0.5265,0.3799,0
37,57,0.6561,0.0074,0.0,0.2654,0
37,58,0.7832,0.0571,0.3095,0.398,0
37,59,0.8601,0.0724,0.117,0.3964,0
37,60,0.5681,0.0,0.2361,0.2744,0
37,61,0.8012,0.0547,0.3789,0.4181,0
37,62,0.6843,0.088,0.0994,0.3288,0
37,63,0.7395,0.02,0.1071,0.3252,0
37,64,0.7361,0.0264,0.6848,0.4419,0
37,65,0.7113,0.0729,0.2808,0.3698,0
37,66,0.7215,0.0238,0.1131,0.3207,0
37,67,0.6949,0.1909,0.2488,0.4041,0
37,68,0.4663,0.0616,0.0065,0.2124,0
37,69,0.6679,0.0347,0.2881,0.3387,0
37,70,0.8517,0.0263,0.2175,0.3947,0
37,71,0.6614,0.0416,0.6201,0.4052,0
37,72,0.6967,0.0,0.2738,0.3334,0
37,73,0.7282,0.1008,0.213,0.3742,0
37,74,0.6234,0.0674,0.1318,0.3027,0
37,75,0.5406,0.0498,0.5061,0.3374,0
37,76,0.5415,0.0728,0.2606,0.2979,0
37,77,0.7108,0.0224,0.4169,0.3766,0
37,78,0.7968,0.0,0.3597,0.3907,0
37,79,0.608,0.0247,0.5692,0.3669,0
37,80,0.6966,0.0511,0.1121,0.3215,0
37,81,0.6485,0.1862,0.87,0.5079,1
37,82,0.7692,0.0332,0.5492,0.4308,0
37,83,0.5026,0.1913,0.0709,0.2918,0
37,84,0.9686,0.0116,0.304,0.4529,0
37,85,0.7346,0.0,0.3134,0.3565,0
37,86,0.6951,0.0272,0.5914,0.4072,0
37,87,0.7669,0.0464,0.5032,0.426,0
37,88,0.7628,0.111,0.3086,0.4112,0
37,89,0.7543,0.0985,0.739,0.4889,1
37,90,0.8345,0.0661,0.6249,0.4852,1
37,91,0.4888,0.0642,0.1906,0.2593,0
37,92,0.9803,0.0397,0.2913,0.4663,1
37,93,0.5149,0.1577,0.3868,0.3464,0
37,94,0.7938,0.0326,0.5097,0.4325,0
37,95,0.6332,0.0,0.3915,0.3316,0
37,96,0.7067,0.0435,0.4664,0.3934,0
37,97,0.7364,0.0794,0.5211,0.4305,0
37,98,0.7115,0.0289,0.1222,0.3206,0
37,99,0.7703,0.0,0.0,0.3081,0
37,100,0.7319,0.0369,0.0763,0.3228,0
37,101,0.5329,0.0819,0.4046,0.3269,0
37,102,0.644,0.0083,0.068,0.2745,0
37,103,0.6757,0.0281,0.0704,0.2956,0
37,104,0.5253,0.0107,0.1413,0.2426,0
37,105,0.8752,0.0047,0.2287,0.3977,0
37,106,0.6337,0.0778,0.1123,0.3071,0
37,107,0.7098,0.0998,0.0636,0.3365,0
37,108,0.5389,0.003,0.0,0.2167,0
37,109,0.564,0.0953,0.1884,0.3014,0
37,110,0.9789,0.1037,0.326,0.4982,1
37,111,0.8401,0.0913,0.302,0.433,0
37,112,0.7229,0.2681,0.3717,0.4707,1
37,113,0.6174,0.0,0.0726,0.2615,0
37,114,0.7701,0.0323,0.2705,0.3751,0
37,115,0.661,0.0306,0.7386,0.4243,0
37,116,0.6021,0.0193,0.1565,0.2799,0
37,117,0.7332,0.0,0.1319,0.3196,0
37,118,0.5926,0.0671,0.1534,0.2946,0
37,119,0.7696,0.1684,0.2675,0.4287,0
37,120,0.6894,0.0001,0.3373,0.3433,0
37,121,0.7138,0.0162,0.3296,0.3579,0
37,122,0.7395,0.0641,0.739,0.4692,1
37,123,0.9024,0.0443,0.2405,0.4268,0
37,124,0.7144,0.0538,0.5259,0.4125,0
37,125,0.6073,0.0352,0.027,0.2624,0
37,126,0.4519,0.017,0.0,0.1876,0
37,127,0.69,0.0229,0.1626,0.3177,0
37,128,0.729,0.0354,0.2034,0.3465,0
37,129,0.8278,0.0458,0.6057,0.4706,1
37,130,0.8153,0.0387,0.0724,0.3561,0
37,131,0.8636,0.0104,0.1236,0.3743,0
37,132,0.7117,0.0116,0.2842,0.3462,0
37,133,0.5175,0.0285,0.0,0.2184,0
37,134,0.755,0.0733,0.0696,0.3452,0
37,135,0.644,0.0,0.0133,0.2602,0
37,136,0.6658,0.0279,0.0,0.2775,0
37,137,0.7048,0.0744,0.4372,0.3991,0
37,138,0.8232,0.0411,0.1525,0.3762,0
37,139,0.4924,0.0439,0.0049,0.2155,0
37,140,0.5349,0.0473,0.4283,0.3186,0
37,141,0.6218,0.0514,0.3071,0.3307,0
37,142,0.7266,0.0,0.2057,0.3318,0
37,143,0.6106,0.0443,0.0564,0.2732,0
37,144,0.7054,0.0736,0.15,0.3416,0
37,145,0.6791,0.0228,0.2861,0.338,0
37,146,0.7879,0.2012,0.1759,0.4308,0
37,147,0.9491,0.0391,0.7529,0.5459,2
37,148,0.7022,0.0593,0.6789,0.4404,0
37,149,0.8737,0.074,0.0,0.3791,0
37,150,0.4912,0.0505,0.2791,0.2725,0
37,151,0.9666,0.0868,0.2903,0.4794,1
37,152,0.5326,0.0,0.1511,0.2433,0
37,153,0.9017,0.0759,0.1519,0.4214,0
37,154,0.847,0.0112,0.0954,0.3623,0
37,155,0.8589,0.0334,0.262,0.4093,0
37,156,0.7099,0.0788,0.0688,0.3292,0
37,157,0.5724,0.0624,0.0441,0.2627,0
37,158,0.7034,0.0957,0.0982,0.3393,0
37,159,0.82,0.0008,0.4509,0.4185,0
37,160,0.6871,0.0,0.0159,0.278,0
37,161,0.6845,0.0602,0.1856,0.335,0
37,162,0.3876,0.0894,0.2839,0.2476,0
37,163,0.7431,0.0,0.1498,0.3272,0
37,164,0.6702,0.0,0.2335,0.3148,0
37,165,0.5753,0.1256,0.1965,0.3197,0
37,166,0.6612,0.0968,0.1545,0.3341,0
37,167,0.7765,0.0561,0.6015,0.4534,0
37,168,0.6347,0.0088,0.1347,0.2844,0
37,169,0.6794,0.0046,0.2297,0.3195,0
37,170,0.5368,0.1149,0.0031,0.2613,0
37,171,0.9758,0.032,0.5392,0.511,1
37,172,0.686,0.0588,0.2389,0.3457,0
37,173,0.6435,0.0201,0.2517,0.3158,0
37,174,0.6845,0.0479,0.3433,0.3616,0
37,175,0.6357,0.0,0.0177,0.2578,0
37,176,0.7645,0.0313,0.3968,0.3977,0
37,177,0.8746,0.0553,0.2786,0.4277,0
37,178,0.7852,0.1788,0.556,0.4968,1
37,179,0.721,0.0544,0.0113,0.3124,0
37,180,0.7083,0.2285,0.2558,0.4259,0
37,181,0.8313,0.0732,0.0291,0.3676,0
37,182,0.6408,0.0367,0.4201,0.355,0
37,183,0.7126,0.0835,0.2437,0.3672,0
37,184,0.6958,0.0,0.0697,0.2922,0
37,185,0.7776,0.0204,0.2815,0.3755,0
37,186,0.6864,0.0973,0.4471,0.4029,0
37,187,0.6397,0.2814,0.2877,0.426,0
37,188,0.5271,0.1137,0.3283,0.322,0
37,189,0.6492,0.0367,0.5993,0.3942,0
37,190,0.8296,0.1237,0.438,0.4689,1
37,191,0.5274,0.0913,0.1236,0.2722,0
37,192,0.8467,0.0224,0.2275,0.3931,0
37,193,0.8953,0.0354,0.2334,0.419,0
37,194,0.6952,0.0,0.5838,0.3948,0
37,195,0.6442,0.0043,0.3967,0.3387,0
37,196,0.5946,0.0395,0.1954,0.2927,0
37,197,0.701,0.0619,0.2983,0.3648,0
37,198,0.6065,0.0732,0.2037,0.3126,0
37,199,0.635,0.1471,0.1823,0.3493,0
37,200,0.7225,0.0486,0.1576,0.34,0
37,201,0.5766,0.1056,0.0,0.2729,0
37,202,0.5866,0.0037,0.1209,0.2603,0
37,203,0.9524,0.0041,0.7057,0.5237,1
37,204,0.8291,0.025,0.4086,0.4234,0
37,205,0.6181,0.1058,0.4349,0.3765,0
37,206,0.595,0.0721,0.4122,0.3493,0
37,207,0.6599,0.0985,0.5977,0.4229,0
37,208,0.8155,0.051,0.1412,0.3748,0
37,209,0.8217,0.0033,0.1885,0.3677,0
37,210,0.8215,0.0684,0.3328,0.4225,0
37,211,0.804,0.0,0.3736,0.3963,0
37,212,0.753,0.026,0.3171,0.375,0
37,213,0.7824,0.0785,0.5047,0.4453,0
37,214,0.6174,0.1006,0.154,0.318,0
37,215,0.589,0.0062,0.2848,0.295,0
37,216,0.7552,0.0187,0.1432,0.3382,0
37,217,0.5836,0.0366,0.1307,0.2742,0
37,218,0.7511,0.01,0.2609,0.3566,0
37,219,0.8862,0.0443,0.3509,0.4424,0
37,220,0.8955,0.0566,0.1595,0.4127,0
37,221,0.7827,0.0,0.3027,0.3736,0
37,222,0.5911,0.017,0.1036,0.2639,0
37,223,0.9446,0.038,0.1856,0.4302,0
37,224,0.5255,0.0078,0.0849,0.2303,0
37,225,0.5958,0.0323,0.1442,0.2801,0
37,226,0.7513,0.0705,0.1201,0.3527,0
37,227,0.6866,0.0629,0.4865,0.3971,0
37,228,0.8355,0.1407,0.1098,0.4125,0
37,229,0.575,0.0752,0.0,0.2601,0
37,230,0.7107,0.0675,0.5873,0.4287,0
37,231,0.7683,0.0,0.5473,0.4168,0
37,232,0.6826,0.0456,0.7487,0.441,0
37,233,0.6928,0.0488,0.2388,0.3444,0
37,234,0.622,0.017,0.0075,0.2571,0
37,235,0.9664,0.0324,0.2403,0.4476,0
37,236,0.521,0.1247,0.5705,0.3724,0
37,237,0.795,0.1015,0.6637,0.4913,1
37,238,0.7729,0.0307,0.0,0.3215,0
37,239,0.6355,0.0742,0.4402,0.3719,0
37,240,0.7352,0.0353,0.2009,0.3484,0
37,241,0.6261,0.0083,0.1793,0.2896,0
37,242,0.7712,0.0941,0.5782,0.4617,1
37,243,0.4617,0.1075,0.0439,0.2364,0
37,244,0.572,0.0424,0.0767,0.2611,0
37,245,0.8047,0.0422,0.6028,0.4593,1
37,246,0.5343,0.0446,0.0716,0.2459,0
37,247,0.4257,0.0,0.0335,0.177,0
37,248,0.9562,0.1305,0.4459,0.5239,1
37,249,0.4995,0.0,0.481,0.296,0
37,250,0.8821,0.0661,0.6071,0.5007,1
37,251,0.8248,0.0124,0.3242,0.3997,0
37,252,0.687,0.0,0.2145,0.3177,0
37,253,0.4786,0.0,0.363,0.2641,0
37,254,0.9076,0.0364,0.3807,0.4538,0
37,255,0.9916,0.031,0.5565,0.5204,1
37,256,0.7794,0.129,0.1802,0.3994,0
37,257,0.6755,0.0385,0.4897,0.3836,0
37,258,0.8033,0.0744,0.5777,0.4666,1
37,259,0.5006,0.0611,0.1075,0.2462,0
37,260,0.6878,0.025,0.9872,0.4826,1
37,261,0.446,0.0207,0.2624,0.2392,0
37,262,0.6039,0.0054,0.6223,0.3682,0
37,263,0.8029,0.0534,0.5327,0.4491,0
37,264,0.5926,0.0885,0.0632,0.2851,0
37,265,0.6523,0.0399,0.254,0.3276,0
37,266,0.7608,0.0729,0.2397,0.3814,0
37,267,0.5174,0.0268,0.0562,0.2289,0
37,268,0.6272,0.0783,0.3982,0.3618,0
37,269,0.5368,0.0025,0.2445,0.2646,0
37,270,0.9615,0.028,0.5795,0.5117,1
37,271,0.7091,0.0693,0.4715,0.4057,0
37,272,0.8207,0.0214,0.1295,0.3627,0
37,273,0.5481,0.041,0.224,0.2804,0
37,274,0.8631,0.1085,1.0,0.5886,2
37,275,0.8412,0.0786,0.2438,0.4167,0
37,276,0.9101,0.0498,0.8182,0.5476,2
37,277,0.6466,0.0618,0.5236,0.3881,0
37,278,0.7279,0.0597,0.5843,0.4319,0
37,279,0.9029,0.0,0.3142,0.424,0
37,280,0.6641,0.1161,0.2389,0.3599,0
37,281,0.9159,0.0208,0.2469,0.4241,0
37,282,0.5855,0.0501,0.0,0.2543,0
37,283,0.616,0.0552,0.4587,0.3602,0
37,284,0.739,0.0515,0.1083,0.3378,0
37,285,0.7964,0.0138,0.2953,0.3831,0
37,286,0.7596,0.1343,0.1466,0.3869,0
37,287,0.6656,0.0299,0.215,0.3212,0
37,288,0.524,0.0554,0.0295,0.2377,0
37,289,0.8888,0.0921,0.5451,0.5014,1
37,290,0.4118,0.0,0.0,0.1647,0
37,291,0.4997,0.0,0.2078,0.2414,0
37,292,0.3865,0.0536,0.0096,0.178,0
37,293,0.4949,0.0005,0.0,0.1982,0
37,294,0.5557,0.1368,0.4322,0.3634,0
37,295,0.69,0.0702,0.1669,0.3375,0
37,296,0.8138,0.0158,0.0772,0.3473,0
37,297,0.9456,0.0311,0.1074,0.4122,0
37,298,0.7088,0.0613,0.2919,0.3664,0
37,299,0.7932,0.0497,0.3301,0.4032,0
37,300,0.5958,0.0006,0.0,0.2386,0
37,301,0.8258,0.0717,0.7104,0.5011,1
37,302,0.7464,0.0264,0.2281,0.3547,0
37,303,0.8997,0.0657,0.5189,0.49,1
37,304,0.5941,0.0054,0.3886,0.3175,0
37,305,0.7002,0.1419,0.355,0.4078,0
37,306,0.8662,0.0642,0.365,0.4451,0
37,307,0.7506,0.0703,0.7758,0.4835,1
37,308,0.979,0.0872,0.285,0.4835,1
37,309,0.7756,0.0604,0.604,0.4552,0
37,310,0.7042,0.0,0.149,0.3115,0
37,311,0.679,0.0524,0.1488,0.3223,0
37,312,0.7617,0.0,0.1853,0.3418,0
37,313,0.6629,0.0341,0.0,0.2788,0
37,314,0.5797,0.0,0.0,0.2319,0
37,315,0.522,0.0732,0.0684,0.2517,0
37,316,0.8388,0.1362,0.1046,0.4109,0
37,317,0.5689,0.0068,0.001,0.2305,0
37,318,0.6403,0.0251,0.066,0.2794,0
37,319,0.6605,0.0536,0.0722,0.3001,0
37,320,0.6868,0.0475,0.0879,0.3113,0
37,321,0.5292,0.0,0.0449,0.2207,0
37,322,0.8985,0.0003,0.131,0.3857,0
37,323,0.9705,0.024,0.3613,0.47,1
37,324,0.8959,0.0,0.3074,0.4198,0
37,325,0.668,0.0512,0.2093,0.3295,0
37,326,0.5289,0.2223,0.2292,0.3463,0
37,327,0.7148,0.0217,0.1043,0.3155,0
37,328,0.804,0.0425,0.2801,0.3946,0
37,329,0.6836,0.1171,0.1807,0.3564,0
37,330,0.4648,0.0373,0.0239,0.2056,0
37,331,0.6342,0.0,0.0047,0.2546,0
37,332,0.7531,0.0464,0.0114,0.3221,0
37,333,0.6865,0.0343,0.5934,0.407,0
